text,label,number_ratio,special_char_ratio,spam_words,text_length,word_count
no objection. my bf not coming.,0,0.0,0.06451612903225806,0,31,6
thanx,0,0.0,0.0,0,5,1
tell rob to mack his gf in the theater,0,0.0,0.0,0,38,9
"awesome, i'll see you in a bit",0,0.0,0.06666666666666667,0,30,7
just sent it. so what type of food do you like?,0,0.0,0.0425531914893617,0,47,11
all done? all handed in? celebrations in full swing yet?,0,0.0,0.05357142857142857,1,56,10
you got called a tool?,0,0.0,0.045454545454545456,0,22,5
"wen u miss someone, the person is definitely special for u  but if the person is so special, why to miss them, just keep-in-touch gdeve",0,0.0,0.037037037037037035,0,135,25
ok. i asked for money how far,0,0.0,0.034482758620689655,1,29,7
okie,0,0.0,0.0,0,4,1
"yeah i think my usual guy's still passed out from last night, if you get ahold of anybody let me know and i'll throw down",0,0.0,0.024793388429752067,1,121,25
"k, i might come by tonight then if my class lets out early",0,0.0,0.017241379310344827,0,58,13
ok,0,0.0,0.0,0,2,1
hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,0,0.006756756756756757,0.006756756756756757,1,148,35
"my life means a lot to me, not because i love my life, but because i love the people in my life, the world calls them friends, i call them my world -   ge -",0,0.0,0.038461538461538464,0,156,35
"dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",0,0.0,0.046052631578947366,0,152,21
hey you told your name to gautham ah?,0,0.0,0.02702702702702703,0,37,8
haf u found him? i feel so stupid da v cam was working.,0,0.0,0.03636363636363636,0,55,13
oops. 4 got that bit.,0,0.047619047619047616,0.09523809523809523,0,21,5
are you this much buzy,0,0.0,0.0,0,22,5
i accidentally deleted the message. resend please.,0,0.0,0.04,0,50,7
t-mobile customer you may now claim your free camera phone upgrade a pay go sim card for your loyalty. call on 0845 021 3680.offer ends 28thfeb.t c's apply,1,0.08387096774193549,0.03225806451612903,3,155,28
unless it's a situation where you go gurl would be more appropriate,0,0.0,0.014925373134328358,0,67,12
hurt me  tease me  make me cry  but in the end of my life when i die plz keep one rose on my grave and say stupid i miss u  have a nice day bslvyl,0,0.0,0.0,0,146,35
i cant pick the phone right now. pls send a message,0,0.0,0.0196078431372549,1,51,11
need a coffee run tomo?can't believe it's that time of week already,0,0.0,0.04477611940298507,0,67,12
"awesome, i remember the last time we got somebody high for the first time with diesel v",0,0.0,0.011494252873563218,0,87,17
"shit that is really shocking and scary, cant imagine for a second. def up for night out. do u think there is somewhere i could crash for night, save on taxi?",0,0.0,0.03184713375796178,0,157,31
oh and by the way you do have more food in your fridge! want to go out for a meal tonight?,0,0.0,0.022222222222222223,0,90,21
he is a womdarfull actor,0,0.0,0.0,0,24,5
"sms. ac blind date 4u! rodds1 is 21 m from aberdeen, united kingdom. check him out sms. ac w icmb3cktz8r7!-4 no blind dates send hide",1,0.06015037593984962,0.05263157894736842,0,133,25
yup  from what i remb  i think should be can book,0,0.0,0.0,0,49,11
jos ask if u wana meet up?,0,0.0,0.038461538461538464,0,26,7
lol yes. our friendship is hanging on a thread cause u won't buy stuff.,0,0.0,0.04225352112676056,0,71,14
"themob check out our newest selection of content, games, tones, gossip, babes and sport, keep your mobile fit and funky text wap to 82468",1,0.0364963503649635,0.0364963503649635,0,137,24
where are the garage keys? they aren't on the bookshelf,0,0.0,0.03636363636363636,0,55,10
today is accept day u accept me as? brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd no rply means enemy,0,0.01935483870967742,0.0064516129032258064,0,155,25
"think ur smart ? win 200 this week in our weekly quiz, text play to 85222 now!t cs winnersclub po box 84, m26 3uz. 16 . gbp1.50 week",1,0.13636363636363635,0.05303030303030303,2,132,28
he says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,0,0.0,0.025210084033613446,1,119,24
"hi the way i was with u 2day, is the normal way this is the real me. ur unique i hope i know u 4 the rest of mylife. hope u find wot was lost.",0,0.014084507042253521,0.028169014084507043,1,142,35
you made my day. do have a great day too.,0,0.0,0.04878048780487805,0,41,10
k.k advance happy pongal.,0,0.0,0.08,0,25,4
"hmmm  guess we can go 4 kb n power yoga  haha, dunno we can tahan power yoga anot  thk got lo oso, forgot liao",0,0.00909090909090909,0.01818181818181818,0,110,24
"not really dude, have no friends i'm afraid",0,0.0,0.046511627906976744,0,43,8
december only! had your mobile 11mths ? you are entitled to update to the latest colour camera mobile for free! call the mobile update co free on 08002986906,1,0.08280254777070063,0.01910828025477707,1,157,28
"coffee cake, i guess",0,0.0,0.05,0,20,4
"merry christmas to you too babe, i love ya kisses",0,0.0,0.02040816326530612,0,49,10
hey  why dont we just go watch x men and have lunch  haha,0,0.0,0.0,0,57,13
cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full im still waitin 4 1. pete x,0,0.0380952380952381,0.009523809523809525,0,105,27
that would be great. we'll be at the guild. could meet on bristol road or somewhere - will get in touch over weekend. our plans take flight! have a good week,0,0.0,0.03821656050955414,0,157,31
no problem. how are you doing?,0,0.0,0.06666666666666667,0,30,6
hi da how is the todays class?,0,0.0,0.03333333333333333,0,30,7
"i'd say that's a good sign but, well, you know my track record at reading women",0,0.0,0.05063291139240506,1,79,16
"cool, text me when you're parked",0,0.0,0.0625,0,32,6
i'm reading the text i just sent you. its meant to be a joke. so read it in that light,0,0.0,0.03488372093023256,0,86,20
k.k apo k.good movie.,0,0.0,0.14285714285714285,0,21,4
maybe i could get book out tomo then return it immediately  ? or something.,0,0.0,0.02666666666666667,0,75,14
call germany for only 1 pence per minute! call from a fixed line via access number 0844 861 85 85. no prepayment. direct access!,1,0.09375,0.03125,0,128,24
any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. not cool at all. please do not contact me again or i will report you to your supervisor.,0,0.0,0.017241379310344827,0,232,43
valentines day special! win over 1000 in our quiz and take your partner on the trip of a lifetime! send go to 83600 now. 150p msg rcvd. custcare 08718720201.,1,0.1464968152866242,0.03184713375796178,2,157,29
"ta-daaaaa! i am home babe, are you still up ?",0,0.0,0.08888888888888889,0,45,10
cool. so how come you havent been wined and dined before?,0,0.0,0.03508771929824561,1,57,11
just sleeping and surfing,0,0.0,0.0,0,25,4
u calling me right? call my hand phone,0,0.0,0.02631578947368421,0,38,8
ok that's great thanx a lot.,0,0.0,0.07142857142857142,0,28,6
i take it the post has come then! you must have 1000s of texts now! happy reading. my one from wiv hello caroline at the end is my favourite. bless him,0,0.026490066225165563,0.026490066225165563,1,151,31
where u been hiding stranger?,0,0.0,0.034482758620689655,0,29,5
am not interested to do like that.,0,0.0,0.029411764705882353,0,34,7
my sister cleared two round in birla soft yesterday.,0,0.0,0.019230769230769232,0,52,9
gudnite tc practice going on,0,0.0,0.0,0,28,5
dis is yijue. i jus saw ur mail. in case huiming havent sent u my num. dis is my num.,0,0.0,0.047058823529411764,0,85,20
one small prestige problem now.,0,0.0,0.03225806451612903,1,31,5
fancy a shag? i do.interested? sextextuk.com txt xxuk suzy to 69876. txts cost 1.50 per msg. tncs on website. x,1,0.07207207207207207,0.07207207207207207,0,111,20
just checking in on you. really do miss seeing jeremiah. do have a great month,0,0.0,0.02564102564102564,0,78,15
"nah can't help you there, i've never had an iphone",0,0.0,0.06,0,50,10
if you're not in my car in an hour and a half i'm going apeshit,0,0.0,0.031746031746031744,0,63,15
"today is sorry day.! if ever i was angry with you, if ever i misbehaved or hurt you? plz plz just slap urself bcoz, its ur fault, i'm basically good",0,0.0,0.0472972972972973,0,148,30
yo you guys ever figure out how much we need for alcohol? jay and i are trying to figure out how much we can safely spend on weed,0,0.0,0.007751937984496124,0,129,28
lt gt ish minutes was 5 minutes ago. wtf.,0,0.024390243902439025,0.04878048780487805,0,41,9
"thank you for calling.forgot to say happy onam to you sirji.i am fine here and remembered you when i met an insurance person.meet you in qatar insha allah.rakhesh, ex tata aig who joined tissco,tayseer.",0,0.0,0.034653465346534656,0,202,34
ur cash-balance is currently 500 pounds - to maximize ur cash-in now send cash to 86688 only 150p msg. cc 08708800282 hg suite342 2lands row w1j6hl,1,0.19047619047619047,0.027210884353741496,2,147,26
"i'm an actor. when i work, i work in the evening and sleep late. since i'm unemployed at the moment, i always sleep late. when you're unemployed, every day is saturday.",0,0.0,0.05952380952380952,0,168,31
"hello! just got here, st andrews-boy its a long way! its cold. i will keep you posted",0,0.0,0.058823529411764705,0,85,17
ha ha cool cool chikku chikku - -db-,0,0.0,0.08333333333333333,0,36,8
oh ok no prob,0,0.0,0.0,0,13,4
check audrey's status right now,0,0.0,0.03225806451612903,1,31,5
busy here. trying to finish for new year. i am looking forward to finally meeting you,0,0.0,0.023529411764705882,0,85,16
"good afternoon sunshine! how dawns that day ? are we refreshed and happy to be alive? do we breathe in the air and smile ? i think of you, my love   as always",0,0.0,0.03164556962025317,0,158,33
well i know z will take care of me. so no worries.,0,0.0,0.04,1,50,12
"update now - xmas offer! latest motorola, sonyericsson nokia free bluetooth! double mins 1000 txt on orange. call mobileupd8 on 08000839402 or call2optout f4q",1,0.11392405063291139,0.03164556962025317,3,158,24
here is your discount code rp176781. to stop further messages reply stop. customer services 08717205546,1,0.1650485436893204,0.019417475728155338,0,103,15
wat uniform? in where get?,0,0.0,0.07692307692307693,0,26,5
"cool, text me when you're ready",0,0.0,0.06451612903225806,0,31,6
"hello my boytoy   geeee i miss you already and i just woke up. i wish you were here in bed with me, cuddling me. i love you",0,0.0,0.024390243902439025,0,123,27
i will spoil you in bed as well,0,0.0,0.0,0,31,8
i'm going for bath will msg you next lt gt min,0,0.0,0.021739130434782608,0,46,11
i cant keep talking to people if am not sure i can pay them if they agree to price. so pls tell me what you want to really buy and how much you are willing to pay,0,0.0,0.006172839506172839,0,162,37
"thanks for your ringtone order, reference t91. you will be charged gbp 4 per week. you can unsubscribe at anytime by calling customer services on 09057039994",1,0.08917197452229299,0.01910828025477707,0,157,26
can you say what happen,0,0.0,0.0,0,23,5
you could have seen me i did't recognise you face.,0,0.0,0.04,0,50,10
well there's not a lot of things happening in lindsay on new years sighs some bars in ptbo and the blue heron has something going,0,0.0,0.007751937984496124,0,129,25
keep my payasam there if rinu brings,0,0.0,0.0,0,36,7
i taught that ranjith sir called me. so only i sms like that. becaus hes verifying about project. prabu told today so only pa dont mistake me,0,0.0,0.02127659574468085,1,141,27
"i guess that's why you re worried. you must know that there's a way the body repairs itself. and i'm quite sure you shouldn't worry. we'll take it slow. first the tests, they will guide when your ovulation is then just relax. nothing you've said is a reason to worry but i.ll keep on followin you up.",0,0.0,0.04666666666666667,2,300,57
"yeah sure, give me a couple minutes to track down my wallet",0,0.0,0.01694915254237288,0,59,12
hey leave it. not a big deal - take care.,0,0.0,0.07317073170731707,1,41,10
hey i will be late ah  meet you at 945,0,0.07894736842105263,0.0,0,38,10
"double mins and txts 4 6months free bluetooth on orange. available on sony, nokia motorola phones. call mobileupd8 on 08000839402 or call2optout n9dx",1,0.10738255033557047,0.020134228187919462,1,149,23
it took mr owl 3 licks,0,0.045454545454545456,0.0,0,22,6
customer place i will call you.,0,0.0,0.03225806451612903,0,31,6
mm that time you dont like fun,0,0.0,0.0,0,30,7
4mths half price orange line rental latest camera phones 4 free. had your phone 11mths ? call mobilesdirect free on 08000938767 to update now! or2stoptxt,1,0.10457516339869281,0.0196078431372549,2,153,25
yup having my lunch buffet now  u eat already?,0,0.0,0.021739130434782608,1,46,9
huh so late  fr dinner?,0,0.0,0.043478260869565216,0,23,5
hey so this sat are we going for the intro pilates only? or the kickboxing too?,0,0.0,0.02531645569620253,0,79,16
